,time,temperature,windspeed,pressure,description,cloudiness
0,2023-03-03 21:38:52,5.2,2.06,1033.0,light intensity drizzle,75
1,2023-03-03 22:10:54,4.78,2.06,1033.0,broken clouds,75
2,2023-03-03 22:32:40,4.93,3.6,1033.0,broken clouds,75
3,2023-03-03 23:07:44,4.98,3.6,1033.0,broken clouds,75
4,2023-03-03 23:37:27,5.14,2.68,1033.0,broken clouds,75
5,2023-03-04 00:09:02,4.69,3.09,1033.0,broken clouds,75
6,2023-03-04 00:41:10,4.52,1.54,1033.0,broken clouds,75
7,2023-03-04 01:08:36,5.27,2.57,1033.0,broken clouds,75
8,2023-03-04 01:34:25,5.34,3.09,1032.0,broken clouds,75
9,2023-03-04 02:03:52,5.42,2.68,1033.0,broken clouds,75
10,2023-03-04 02:41:11,5.29,3.09,1032.0,broken clouds,75
11,2023-03-04 03:10:07,5.05,2.06,1032.0,broken clouds,75
12,2023-03-04 03:31:55,4.85,2.06,1032.0,broken clouds,75
13,2023-03-04 04:11:11,4.81,2.57,1032.0,broken clouds,75
14,2023-03-04 04:35:20,4.9,2.24,1032.0,broken clouds,75
15,2023-03-04 05:06:15,4.5,2.57,1032.0,broken clouds,75
16,2023-03-04 05:41:12,4.5,2.57,1032.0,broken clouds,75
17,2023-03-04 06:10:50,4.68,2.06,1032.0,broken clouds,75
18,2023-03-04 06:41:12,4.35,2.57,1033.0,broken clouds,75
19,2023-03-04 07:11:12,4.31,3.09,1033.0,broken clouds,75
20,2023-03-04 07:31:33,4.33,3.09,1033.0,broken clouds,75
21,2023-03-04 08:04:42,4.57,3.09,1032.0,broken clouds,75
22,2023-03-04 08:41:13,4.45,2.57,1033.0,broken clouds,75
23,2023-03-04 09:08:40,4.58,2.57,1032.0,broken clouds,75
24,2023-03-04 09:35:08,4.77,4.12,1033.0,broken clouds,75
25,2023-03-04 10:07:39,4.81,5.14,1033.0,broken clouds,75
26,2023-03-04 10:32:29,4.85,5.14,1033.0,broken clouds,75
27,2023-03-04 11:07:39,4.87,5.14,1033.0,broken clouds,75
28,2023-03-04 11:38:44,4.94,5.66,1033.0,broken clouds,75
29,2023-03-04 12:08:50,5.19,5.36,1033.0,broken clouds,75
30,2023-03-04 12:34:48,5.36,3.6,1032.0,broken clouds,75
31,2023-03-04 13:01:22,5.47,3.6,1032.0,broken clouds,75
32,2023-03-04 13:39:12,5.52,3.09,1032.0,broken clouds,75
33,2023-03-04 14:06:44,5.6,2.68,1031.0,broken clouds,75
34,2023-03-04 14:41:15,5.6,2.57,1030.0,broken clouds,75
35,2023-03-04 15:11:16,5.63,2.57,1031.0,broken clouds,75
36,2023-03-04 15:30:41,5.62,2.57,1031.0,broken clouds,75
37,2023-03-04 16:06:24,5.49,3.09,1031.0,broken clouds,75
38,2023-03-04 16:36:11,5.39,4.12,1030.0,broken clouds,75
39,2023-03-04 17:10:54,4.97,3.6,1030.0,broken clouds,75
40,2023-03-04 17:38:06,4.8,4.12,1030.0,broken clouds,75
41,2023-03-04 18:09:30,4.78,2.57,1030.0,broken clouds,75
42,2023-03-04 18:31:50,4.66,3.09,1030.0,broken clouds,75
43,2023-03-04 19:06:51,4.5,2.06,1030.0,broken clouds,75
44,2023-03-04 19:37:38,4.57,1.54,1030.0,broken clouds,75
45,2023-03-04 20:09:50,4.39,1.54,1030.0,broken clouds,75
46,2023-03-04 20:38:07,4.47,1.34,1029.0,broken clouds,75
47,2023-03-04 21:07:29,4.31,1.54,1029.0,broken clouds,75
48,2023-03-04 21:29:04,4.47,1.54,1029.0,broken clouds,75
49,2023-03-04 22:09:27,4.2,2.06,1029.0,broken clouds,75
50,2023-03-04 22:34:52,4.15,2.57,1029.0,broken clouds,75
51,2023-03-04 23:07:27,4.12,3.6,1028.0,broken clouds,75
52,2023-03-04 23:30:06,4.07,4.12,1028.0,broken clouds,75
53,2023-03-05 00:06:00,3.85,4.12,1028.0,broken clouds,75
54,2023-03-05 00:40:53,3.82,4.12,1027.0,broken clouds,75
55,2023-03-05 01:08:54,3.85,4.12,1026.0,broken clouds,75
56,2023-03-05 01:36:25,3.77,3.6,1027.0,broken clouds,75
57,2023-03-05 02:11:19,3.73,4.12,1027.0,broken clouds,75
58,2023-03-05 02:39:04,3.66,4.12,1026.0,broken clouds,75
59,2023-03-05 03:02:52,3.66,4.63,1026.0,broken clouds,75
60,2023-03-05 03:35:36,3.65,5.14,1025.0,broken clouds,75
61,2023-03-05 04:08:08,3.58,4.12,1025.0,broken clouds,75
62,2023-03-05 04:37:10,3.53,4.02,1024.0,broken clouds,75
63,2023-03-05 05:07:55,3.58,3.6,1024.0,broken clouds,75
64,2023-03-05 05:41:16,3.58,3.6,1024.0,broken clouds,75
65,2023-03-05 06:05:11,3.28,3.09,1024.0,broken clouds,75
66,2023-03-05 06:41:21,3.44,4.63,1023.0,broken clouds,75
67,2023-03-05 07:10:50,3.62,4.63,1023.0,broken clouds,75
68,2023-03-05 07:37:20,3.62,4.12,1023.0,broken clouds,75
69,2023-03-05 08:04:18,3.67,3.13,1023.0,broken clouds,75
70,2023-03-05 08:32:23,3.91,4.12,1022.0,broken clouds,75
71,2023-03-05 09:06:55,4.14,5.14,1022.0,broken clouds,75
72,2023-03-05 09:39:22,4.37,5.14,1022.0,broken clouds,75
73,2023-03-05 10:03:32,5.18,5.14,1022.0,broken clouds,75
74,2023-03-05 10:32:27,5.44,4.63,1021.0,broken clouds,75
75,2023-03-05 11:04:58,6.13,5.14,1021.0,broken clouds,75
76,2023-03-05 11:39:30,6.64,4.92,1021.0,broken clouds,75
77,2023-03-05 12:10:51,7.18,4.63,1021.0,broken clouds,75
78,2023-03-05 12:41:23,7.34,5.14,1020.0,light intensity drizzle,75
79,2023-03-05 13:03:03,7.33,5.14,1020.0,broken clouds,75
80,2023-03-05 13:40:34,7.77,4.63,1019.0,broken clouds,75
81,2023-03-05 14:11:24,7.74,5.14,1018.0,scattered clouds,40
82,2023-03-05 14:35:25,8.25,4.63,1018.0,scattered clouds,40
83,2023-03-05 15:11:24,9.03,5.14,1017.0,scattered clouds,40
84,2023-03-05 15:31:40,9.42,5.66,1017.0,scattered clouds,40
85,2023-03-05 16:02:14,9.25,5.66,1017.0,scattered clouds,40
86,2023-03-05 16:32:47,9.28,5.14,1016.0,scattered clouds,40
87,2023-03-05 17:08:02,8.99,4.63,1015.0,broken clouds,75
88,2023-03-05 17:41:25,8.74,5.66,1015.0,broken clouds,75
89,2023-03-05 18:00:12,8.58,6.17,1015.0,scattered clouds,40
90,2023-03-05 18:40:51,7.45,5.14,1015.0,scattered clouds,40
91,2023-03-05 19:01:45,7.14,3.09,1015.0,broken clouds,75
92,2023-03-05 19:32:02,6.99,5.66,1014.0,broken clouds,75
93,2023-03-05 19:59:55,7.23,4.63,1014.0,broken clouds,75
94,2023-03-05 20:41:26,6.61,5.14,1014.0,broken clouds,75
95,2023-03-05 21:08:14,6.73,4.63,1013.0,broken clouds,75
96,2023-03-05 21:41:27,6.31,5.14,1013.0,broken clouds,75
97,2023-03-05 22:04:33,6.27,4.12,1013.0,broken clouds,75
98,2023-03-05 22:32:47,6.19,5.66,1013.0,broken clouds,75
99,2023-03-05 23:03:54,6.21,6.71,1012.0,broken clouds,75
100,2023-03-05 23:32:41,5.54,5.66,1012.0,broken clouds,75
101,2023-03-06 00:04:11,5.89,6.17,1012.0,broken clouds,75
102,2023-03-06 00:35:51,5.86,5.81,1012.0,broken clouds,75
103,2023-03-06 01:11:28,5.8,5.14,1011.0,broken clouds,75
104,2023-03-06 01:33:47,5.85,5.14,1011.0,broken clouds,75
105,2023-03-06 02:05:29,5.77,5.66,1011.0,broken clouds,75
106,2023-03-06 02:37:35,5.87,5.14,1010.0,broken clouds,75
107,2023-03-06 03:11:28,5.89,5.66,1010.0,light intensity drizzle,75
108,2023-03-06 03:35:20,5.75,5.14,1010.0,light intensity drizzle,75
109,2023-03-06 04:10:50,5.6,4.63,1009.0,light intensity drizzle,75
110,2023-03-06 04:35:11,5.6,4.63,1009.0,light intensity drizzle,75
111,2023-03-06 05:04:28,5.61,6.17,1009.0,broken clouds,75
112,2023-03-06 05:34:18,5.22,5.66,1008.0,broken clouds,75
113,2023-03-06 06:11:30,5.09,4.63,1008.0,broken clouds,75
114,2023-03-06 06:36:34,5.08,4.63,1008.0,broken clouds,75
115,2023-03-06 07:07:06,4.89,5.14,1008.0,broken clouds,75
116,2023-03-06 07:32:03,4.94,4.12,1007.0,broken clouds,75
117,2023-03-06 08:05:17,5.04,6.17,1007.0,broken clouds,75
118,2023-03-06 08:36:45,5.1,5.66,1007.0,scattered clouds,40
119,2023-03-06 09:07:09,5.46,5.66,1007.0,broken clouds,75
120,2023-03-06 09:39:15,5.9,5.14,1007.0,broken clouds,75
121,2023-03-06 10:08:52,6.2,5.14,1007.0,broken clouds,75
122,2023-03-06 10:31:34,6.54,5.66,1006.0,light rain,75
123,2023-03-06 11:05:10,6.46,5.66,1006.0,light rain,75
124,2023-03-06 11:33:22,6.52,6.17,1006.0,broken clouds,75
125,2023-03-06 12:09:59,6.84,5.14,1006.0,broken clouds,75
126,2023-03-06 12:36:50,7.35,5.14,1006.0,broken clouds,75
127,2023-03-06 13:08:31,7.56,4.12,1006.0,broken clouds,75
128,2023-03-06 13:33:58,6.79,5.14,1005.0,broken clouds,75
129,2023-03-06 14:11:33,5.79,4.63,1005.0,light rain,75
130,2023-03-06 14:34:54,5.64,5.66,1005.0,light rain,75
131,2023-03-06 15:08:36,5.25,3.09,1004.0,light rain,75
132,2023-03-06 15:37:29,5.73,4.63,1004.0,light rain,75
133,2023-03-06 16:03:49,5.39,3.6,1004.0,light rain,75
134,2023-03-06 16:34:02,5.39,3.09,1004.0,light rain,75
135,2023-03-06 17:11:00,5.4,2.57,1003.0,moderate rain,75
136,2023-03-06 17:31:47,5.2,2.06,1003.0,light rain,75
137,2023-03-06 18:00:24,4.82,3.09,1003.0,light rain,75
138,2023-03-06 18:38:26,4.6,4.12,1003.0,light rain,75
139,2023-03-06 19:06:24,4.24,3.6,1004.0,light rain,75
140,2023-03-06 19:41:35,3.81,3.6,1003.0,light rain,75
141,2023-03-06 20:01:44,3.69,4.63,1004.0,broken clouds,75
142,2023-03-06 20:39:47,3.3,5.14,1004.0,light rain,75
143,2023-03-06 21:02:43,3.28,5.14,1003.0,broken clouds,75
144,2023-03-06 21:41:35,3.41,2.57,1003.0,light intensity drizzle,75
145,2023-03-06 22:08:58,3.4,4.12,1003.0,light rain,75
146,2023-03-06 22:35:10,3.25,4.12,1002.0,light rain,75
147,2023-03-06 23:11:36,2.75,4.12,1002.0,light rain,75
148,2023-03-06 23:32:29,2.81,3.6,1003.0,light rain,75
149,2023-03-07 00:11:36,2.71,3.58,1003.0,light rain,75
150,2023-03-07 00:35:02,2.77,3.09,1003.0,light rain,75
151,2023-03-07 01:06:40,2.39,3.09,1002.0,broken clouds,75
152,2023-03-07 01:38:44,2.36,4.12,1003.0,light rain,75
153,2023-03-07 02:06:19,2.18,4.12,1003.0,broken clouds,75
154,2023-03-07 02:41:37,1.94,4.92,1001.0,broken clouds,75
155,2023-03-07 03:10:50,1.81,4.92,1001.0,overcast clouds,100
156,2023-03-07 03:34:10,1.31,4.63,1001.0,broken clouds,75
157,2023-03-07 04:11:38,0.95,4.63,1001.0,broken clouds,75
158,2023-03-07 04:35:03,0.82,2.57,1002.0,clear sky,0
159,2023-03-07 05:11:38,0.52,3.6,1002.0,broken clouds,75
160,2023-03-07 05:29:08,0.33,2.24,1002.0,broken clouds,75
161,2023-03-07 06:02:41,-0.16,4.12,1002.0,broken clouds,75
162,2023-03-07 06:31:04,-0.68,3.09,1002.0,broken clouds,75
163,2023-03-07 07:04:02,-0.68,4.63,1001.0,broken clouds,75
164,2023-03-07 07:33:52,-0.49,3.6,1002.0,broken clouds,75
165,2023-03-07 08:08:46,-0.43,4.12,1003.0,broken clouds,75
166,2023-03-07 08:39:04,-0.51,3.6,1002.0,scattered clouds,40
167,2023-03-07 09:05:59,0.34,4.12,1003.0,few clouds,20
168,2023-03-07 09:32:29,0.73,4.12,1003.0,few clouds,20
169,2023-03-07 10:07:00,1.53,3.6,1002.0,few clouds,20
170,2023-03-07 10:41:04,2.3,4.12,1002.0,few clouds,20
171,2023-03-07 10:58:56,3.07,3.6,1002.0,few clouds,20
172,2023-03-07 11:34:50,4.02,4.12,1002.0,few clouds,20
173,2023-03-07 12:11:41,4.73,4.12,1002.0,scattered clouds,40
174,2023-03-07 12:28:57,4.63,4.12,1002.0,few clouds,20
175,2023-03-07 13:04:12,5.14,2.57,1002.0,few clouds,20
176,2023-03-07 13:39:30,5.74,3.09,1002.0,scattered clouds,40
177,2023-03-07 14:09:24,5.2,3.6,1002.0,scattered clouds,40
178,2023-03-07 14:38:07,5.65,2.57,1002.0,scattered clouds,40
179,2023-03-07 15:08:54,5.34,2.06,1002.0,scattered clouds,40
180,2023-03-07 15:37:33,5.34,2.57,1001.0,few clouds,20
181,2023-03-07 16:08:26,5.35,3.6,1001.0,few clouds,20
182,2023-03-07 16:35:23,5.06,2.57,1001.0,few clouds,20
183,2023-03-07 17:07:54,4.75,3.09,1001.0,scattered clouds,40
184,2023-03-07 17:39:52,3.15,3.09,1001.0,few clouds,20
185,2023-03-07 18:10:53,3.16,2.57,1000.0,few clouds,20
186,2023-03-07 18:33:19,2.14,2.57,1000.0,few clouds,20
187,2023-03-07 19:03:58,1.09,2.57,1000.0,few clouds,20
188,2023-03-07 19:35:08,0.37,2.06,1000.0,few clouds,20
189,2023-03-07 20:11:44,0.11,1.54,999.0,few clouds,20
190,2023-03-07 20:37:57,0.32,2.06,999.0,broken clouds,75
191,2023-03-07 21:04:47,0.49,2.06,999.0,broken clouds,75
192,2023-03-07 21:28:20,0.7,2.06,998.0,broken clouds,75
193,2023-03-07 22:08:34,0.63,2.06,998.0,broken clouds,75
194,2023-03-07 22:35:48,1.18,3.09,998.0,broken clouds,75
195,2023-03-07 23:11:45,1.57,3.09,997.0,broken clouds,75
196,2023-03-07 23:39:44,1.69,2.68,997.0,broken clouds,75
197,2023-03-08 00:08:23,1.66,2.68,996.0,broken clouds,75
198,2023-03-08 00:32:07,2.66,3.13,996.0,clear sky,0
199,2023-03-08 01:10:14,2.52,3.6,996.0,broken clouds,75
200,2023-03-08 01:31:23,2.91,5.14,995.0,broken clouds,75
201,2023-03-08 02:08:54,3.36,5.14,995.0,broken clouds,75
202,2023-03-08 02:38:27,3.32,4.63,995.0,broken clouds,75
203,2023-03-08 03:11:47,3.31,5.14,993.0,broken clouds,75
204,2023-03-08 03:32:13,3.43,5.14,993.0,broken clouds,75
205,2023-03-08 04:05:12,3.32,5.66,993.0,broken clouds,75
206,2023-03-08 04:31:50,3.48,5.66,993.0,broken clouds,75
207,2023-03-08 05:03:02,3.41,6.17,992.0,broken clouds,75
208,2023-03-08 05:36:32,3.24,5.14,992.0,broken clouds,75
209,2023-03-08 06:11:09,3.17,6.17,992.0,broken clouds,75
210,2023-03-08 06:34:54,3.43,6.17,991.0,broken clouds,75
211,2023-03-08 07:11:32,3.12,6.71,991.0,broken clouds,75
212,2023-03-08 07:32:24,3.1,6.71,991.0,broken clouds,75
213,2023-03-08 07:58:33,3.39,6.69,991.0,broken clouds,75
214,2023-03-08 08:36:51,3.48,6.69,991.0,broken clouds,75
215,2023-03-08 09:05:07,4.22,7.2,991.0,light rain,75
216,2023-03-08 09:41:00,4.14,7.2,991.0,broken clouds,75
217,2023-03-08 10:07:21,4.55,7.72,991.0,light rain,75
218,2023-03-08 10:41:41,4.52,8.23,991.0,broken clouds,75
219,2023-03-08 11:00:31,4.89,9.26,991.0,broken clouds,75
220,2023-03-08 11:41:19,5.33,8.75,991.0,light rain,75
221,2023-03-08 12:01:31,5.09,9.26,992.0,light rain,75
222,2023-03-08 12:37:33,5.29,9.26,991.0,broken clouds,75
223,2023-03-08 13:09:04,5.62,9.26,991.0,broken clouds,75
224,2023-03-08 13:41:51,5.58,8.75,991.0,broken clouds,75
225,2023-03-08 14:07:40,5.09,8.75,991.0,broken clouds,75
226,2023-03-08 14:35:38,5.04,9.26,991.0,broken clouds,75
227,2023-03-08 15:10:49,4.72,9.77,991.0,broken clouds,75
228,2023-03-08 15:37:15,4.57,9.77,991.0,broken clouds,75
229,2023-03-08 16:07:34,4.26,8.75,990.0,broken clouds,75
230,2023-03-08 16:40:24,3.87,9.26,990.0,broken clouds,75
231,2023-03-08 17:04:52,3.45,10.29,990.0,broken clouds,75
232,2023-03-08 17:32:01,3.33,10.29,991.0,broken clouds,75
233,2023-03-08 18:11:04,3.31,8.75,991.0,broken clouds,75
234,2023-03-08 18:36:24,3.32,8.75,991.0,light intensity drizzle,75
235,2023-03-08 19:04:30,3.31,8.23,991.0,broken clouds,75
236,2023-03-08 19:39:08,3.31,9.26,992.0,broken clouds,75
237,2023-03-08 20:09:12,3.23,8.23,991.0,broken clouds,75
238,2023-03-08 20:34:25,3.49,8.05,992.0,broken clouds,75
239,2023-03-08 21:02:08,3.67,8.23,992.0,broken clouds,75
240,2023-03-08 21:39:57,3.5,7.72,992.0,broken clouds,75
241,2023-03-08 22:10:50,3.67,7.2,993.0,broken clouds,75
242,2023-03-08 22:41:17,3.53,7.72,993.0,broken clouds,75
243,2023-03-08 23:11:55,3.34,7.72,993.0,broken clouds,75
244,2023-03-08 23:40:52,3.21,7.2,992.0,broken clouds,75
245,2023-03-09 00:04:13,3.35,7.72,993.0,broken clouds,75
246,2023-03-09 00:41:55,3.21,7.72,993.0,light intensity drizzle,75
247,2023-03-09 01:06:17,3.21,6.71,993.0,broken clouds,75
248,2023-03-09 01:33:01,3.13,6.17,993.0,light rain,75
249,2023-03-09 02:04:33,2.99,5.66,993.0,broken clouds,75
250,2023-03-09 02:39:02,3.29,5.66,993.0,light rain,75
251,2023-03-09 03:11:32,3.27,5.66,992.0,light rain,75
252,2023-03-09 03:37:51,3.43,6.71,992.0,light intensity drizzle,75
253,2023-03-09 04:06:49,3.31,6.17,992.0,light rain,75
254,2023-03-09 04:41:57,2.87,5.14,992.0,light rain,75
255,2023-03-09 05:08:04,2.63,6.17,992.0,light rain,75
256,2023-03-09 05:34:29,2.63,6.17,992.0,light rain,75
257,2023-03-09 06:07:07,2.55,6.17,992.0,light rain,75
258,2023-03-09 06:39:43,2.26,5.81,992.0,moderate rain,75
259,2023-03-09 07:08:21,2.23,7.72,991.0,light rain,75
260,2023-03-09 07:37:22,2.27,7.2,991.0,light rain,75
261,2023-03-09 08:11:58,2.39,7.15,991.0,light rain,75
262,2023-03-09 08:32:17,2.39,7.15,991.0,moderate rain,75
263,2023-03-09 09:12:00,2.53,7.2,991.0,snow,75
264,2023-03-09 09:39:46,2.55,8.23,991.0,light rain,75
265,2023-03-09 10:12:00,2.55,7.72,990.0,snow,75
266,2023-03-09 10:39:10,2.7,7.72,990.0,moderate rain,75
267,2023-03-09 11:12:01,2.7,7.72,990.0,light snow,75
268,2023-03-09 11:32:17,2.7,8.75,989.0,broken clouds,75
269,2023-03-09 12:06:49,2.94,8.75,989.0,light rain,75
270,2023-03-09 12:38:37,3.27,9.26,988.0,broken clouds,75
271,2023-03-09 13:05:55,3.34,9.26,988.0,heavy intensity rain,75
272,2023-03-09 13:37:17,3.23,10.29,987.0,snow,75
273,2023-03-09 14:11:37,3.15,8.75,987.0,snow,75
274,2023-03-09 14:32:38,3.29,10.29,987.0,moderate rain,75
275,2023-03-09 15:03:42,3.28,8.75,986.0,moderate rain,75
276,2023-03-09 15:40:52,3.6,10.8,985.0,broken clouds,75
277,2023-03-09 16:12:03,3.79,9.26,985.0,light rain,75
278,2023-03-09 16:42:03,3.79,10.29,985.0,broken clouds,75
279,2023-03-09 17:01:07,3.89,11.32,984.0,light rain,75
280,2023-03-09 17:33:28,3.66,10.29,984.0,broken clouds,75
281,2023-03-09 18:02:32,3.62,11.83,984.0,light rain,75
282,2023-03-09 18:42:04,3.43,11.32,984.0,broken clouds,75
283,2023-03-09 19:09:32,3.16,12.86,984.0,moderate rain,75
284,2023-03-09 19:33:56,3.03,12.35,985.0,moderate rain,75
285,2023-03-09 20:04:04,3.05,13.89,985.0,moderate rain,75
286,2023-03-09 20:39:57,2.56,13.38,986.0,light rain,75
287,2023-03-09 21:12:05,2.43,12.86,987.0,broken clouds,75
288,2023-03-09 21:33:19,2.58,10.8,987.0,broken clouds,75
289,2023-03-09 22:10:50,2.33,11.32,988.0,moderate rain,75
290,2023-03-09 22:31:44,2.29,11.32,989.0,moderate rain,75
291,2023-03-09 23:06:06,2.02,10.29,990.0,moderate rain,75
292,2023-03-09 23:28:32,1.38,11.83,990.0,sleet,75
293,2023-03-10 00:06:52,1.6,11.32,992.0,snow,75
294,2023-03-10 00:30:14,1.71,11.32,992.0,snow,75
295,2023-03-10 01:12:06,1.75,10.8,993.0,snow,75
296,2023-03-10 01:30:03,1.7,10.29,994.0,light snow,75
297,2023-03-10 02:10:49,1.48,9.77,996.0,sleet,75
298,2023-03-10 02:35:57,0.75,7.2,996.0,sleet,75
299,2023-03-10 03:10:48,0.51,6.17,997.0,snow,75
300,2023-03-10 03:34:32,0.64,7.2,998.0,light snow,75
301,2023-03-10 04:04:46,0.7,7.72,999.0,light snow,75
302,2023-03-10 04:34:48,0.64,7.72,1000.0,light snow,75
303,2023-03-10 05:11:27,0.56,6.17,1001.0,snow,75
304,2023-03-10 05:32:37,0.63,6.69,1002.0,light snow,75
305,2023-03-10 06:02:43,0.61,6.69,1003.0,snow,75
306,2023-03-10 06:42:08,0.64,8.75,1003.0,snow,75
307,2023-03-10 07:07:38,0.7,5.66,1004.0,snow,75
308,2023-03-10 07:37:38,0.81,3.6,1004.0,light rain,40
309,2023-03-10 08:10:49,0.49,3.6,1005.0,scattered clouds,40
310,2023-03-10 08:41:15,0.55,4.12,1006.0,light rain,40
311,2023-03-10 09:03:13,0.58,4.63,1006.0,snow,40
312,2023-03-10 09:39:30,1.19,4.63,1007.0,light rain,75
313,2023-03-10 10:05:47,1.38,4.12,1007.0,moderate rain,75
314,2023-03-10 10:39:05,1.81,4.12,1007.0,moderate rain,75
315,2023-03-10 11:07:31,2.35,4.12,1008.0,broken clouds,75
316,2023-03-10 11:32:49,2.69,4.63,1008.0,broken clouds,75
317,2023-03-10 12:05:23,3.2,3.6,1009.0,broken clouds,75
318,2023-03-10 12:41:54,3.43,3.6,1008.0,broken clouds,75
319,2023-03-10 13:04:38,4.27,3.09,1008.0,broken clouds,75
320,2023-03-10 13:35:54,4.99,1.34,1008.0,broken clouds,75
321,2023-03-10 14:07:41,5.31,2.57,1008.0,broken clouds,75
322,2023-03-10 14:42:11,5.64,1.79,1008.0,broken clouds,75
323,2023-03-10 15:09:16,5.72,2.06,1008.0,scattered clouds,40
324,2023-03-10 15:39:44,5.59,2.24,1008.0,broken clouds,75
325,2023-03-10 16:02:43,5.53,3.09,1007.0,few clouds,20
326,2023-03-10 16:34:09,5.11,3.6,1007.0,few clouds,20
327,2023-03-10 17:07:45,5.28,3.6,1007.0,few clouds,20
328,2023-03-10 17:42:13,4.31,3.09,1007.0,few clouds,20
329,2023-03-10 18:04:55,3.71,3.09,1008.0,few clouds,20
330,2023-03-10 18:36:14,1.22,2.57,1008.0,few clouds,20
331,2023-03-10 19:04:14,1.27,2.24,1008.0,scattered clouds,40
332,2023-03-10 19:40:13,1.18,1.54,1008.0,clear sky,0
333,2023-03-10 20:05:21,0.68,1.54,1008.0,clear sky,0
334,2023-03-10 20:36:25,0.62,1.54,1008.0,clear sky,0
335,2023-03-10 21:05:08,0.22,1.54,1008.0,clear sky,0
336,2023-03-10 21:30:02,0.62,1.54,1008.0,clear sky,0
337,2023-03-10 22:12:14,-0.35,2.57,1008.0,clear sky,0
338,2023-03-10 22:37:28,0.44,2.57,1008.0,clear sky,0
339,2023-03-10 23:12:15,0.48,2.06,1008.0,broken clouds,75
340,2023-03-10 23:36:08,0.62,3.09,1007.0,scattered clouds,40
341,2023-03-11 00:04:14,0.57,2.06,1008.0,broken clouds,75
342,2023-03-11 00:41:24,0.96,1.54,1007.0,broken clouds,75
343,2023-03-11 01:09:21,1.37,1.54,1007.0,broken clouds,75
344,2023-03-11 01:32:20,1.72,1.34,1007.0,broken clouds,75
345,2023-03-11 02:12:16,1.77,1.03,1007.0,broken clouds,75
346,2023-03-11 02:42:16,1.72,3.09,1007.0,broken clouds,75
347,2023-03-11 03:10:49,2.24,3.09,1007.0,light rain,75
348,2023-03-11 03:36:13,2.44,2.06,1006.0,light rain,75
349,2023-03-11 04:09:45,2.81,1.54,1006.0,light rain,75
350,2023-03-11 04:35:04,2.74,2.06,1006.0,light rain,75
351,2023-03-11 05:07:57,2.56,4.63,1006.0,light rain,75
352,2023-03-11 05:42:18,2.42,3.09,1006.0,moderate rain,75
353,2023-03-11 06:05:18,2.41,3.09,1006.0,light rain,75
354,2023-03-11 06:34:18,2.62,3.6,1005.0,broken clouds,75
355,2023-03-11 07:07:38,2.79,4.12,1006.0,light rain,75
356,2023-03-11 07:40:19,3.0,3.09,1005.0,light rain,75
357,2023-03-11 08:06:53,3.52,3.6,1006.0,moderate rain,75
358,2023-03-11 08:40:13,3.76,6.17,1005.0,light rain,75
359,2023-03-11 09:06:53,4.14,6.17,1005.0,light rain,75
360,2023-03-11 09:42:19,4.4,6.69,1004.0,broken clouds,75
361,2023-03-11 10:04:51,4.56,6.69,1004.0,broken clouds,75
362,2023-03-11 10:31:10,4.76,7.72,1004.0,broken clouds,75
363,2023-03-11 11:12:20,4.57,7.72,1004.0,moderate rain,75
364,2023-03-11 11:41:29,4.34,6.69,1004.0,moderate rain,75
365,2023-03-11 12:03:51,4.15,6.69,1004.0,heavy intensity rain,75
366,2023-03-11 12:35:27,3.61,7.2,1003.0,light snow,75
367,2023-03-11 13:02:54,4.33,4.02,1002.0,overcast clouds,100
368,2023-03-11 13:37:44,4.74,6.17,1002.0,broken clouds,75
369,2023-03-11 14:11:34,5.08,6.69,1001.0,moderate rain,75
370,2023-03-11 14:42:21,5.37,7.72,1001.0,broken clouds,75
371,2023-03-11 15:07:25,5.66,7.72,1000.0,light rain,75
372,2023-03-11 15:38:59,5.84,7.72,1000.0,broken clouds,75
373,2023-03-11 16:09:51,6.24,3.58,1000.0,moderate rain,100
374,2023-03-11 16:39:24,6.4,8.23,1000.0,broken clouds,75
375,2023-03-11 17:12:22,6.47,6.69,999.0,broken clouds,75
376,2023-03-11 17:32:37,6.63,5.66,999.0,broken clouds,75
377,2023-03-11 18:05:04,6.74,4.63,999.0,broken clouds,75
378,2023-03-11 18:38:13,7.52,8.23,999.0,broken clouds,75
379,2023-03-11 19:05:37,8.78,4.02,999.0,broken clouds,75
380,2023-03-11 19:41:34,9.67,7.72,1000.0,broken clouds,75
381,2023-03-11 20:11:53,9.95,5.66,1000.0,broken clouds,75
382,2023-03-11 20:32:41,9.99,8.75,1000.0,broken clouds,75
383,2023-03-11 21:09:29,9.99,5.14,1001.0,broken clouds,75
384,2023-03-11 21:34:32,9.97,9.77,1001.0,broken clouds,75
385,2023-03-11 22:04:55,9.93,6.17,1001.0,broken clouds,75
386,2023-03-11 22:34:41,9.96,8.75,1001.0,light intensity drizzle,75
387,2023-03-11 23:12:24,9.61,7.2,1001.0,broken clouds,75
388,2023-03-11 23:42:24,9.49,9.77,1001.0,broken clouds,75
389,2023-03-12 00:11:03,9.41,7.2,1002.0,broken clouds,75
390,2023-03-12 00:37:32,9.31,8.23,1001.0,scattered clouds,40
391,2023-03-12 01:07:01,9.16,5.66,1002.0,broken clouds,75
392,2023-03-12 01:36:57,9.31,8.75,1002.0,light intensity drizzle,75
393,2023-03-12 02:12:25,9.16,6.69,1002.0,broken clouds,75
394,2023-03-12 02:42:26,8.95,9.26,1003.0,broken clouds,75
